CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
CUST01064,Vivaan,23,Other,Quarterly,05-10-2024,14-10-2024,42,3,1
CUST01065,Pooja,33,Male,Yearly,19-05-2022,02-08-2023,217,10,1
CUST01066,Priya,51,Male,Monthly,20-11-2023,10-10-2024,292,2,1
CUST01067,Vihaan,27,Female,Monthly,02-02-2022,02-12-2022,232,6,1
CUST01068,Pooja,52,Female,Quarterly,30-10-2023,29-06-2024,246,7,0
CUST01069,Ishaan,33,Female,Yearly,08-06-2022,09-05-2024,209,7,1
CUST01070,Kavya,30,Female,Quarterly,05-05-2022,22-08-2024,239,2,0
CUST01071,Neha,29,Other,Quarterly,27-06-2023,21-01-2024,53,9,0
CUST01072,Vivaan,31,Male,Monthly,07-01-2023,26-12-2023,44,9,0
CUST01073,Priya,41,Female,Monthly,24-11-2023,13-12-2024,43,1,0
CUST01074,Vihaan,19,Other,Yearly,12-05-2024,23-08-2024,65,7,1
CUST01075,Riya,27,Female,Quarterly,29-11-2023,08-12-2023,124,8,0
CUST01076,Krishna,18,Female,Yearly,03-08-2022,08-12-2022,145,9,1
CUST01077,Pooja,53,Other,Quarterly,04-12-2024,06-12-2024,207,7,1
CUST01078,Kavya,39,Female,Quarterly,17-08-2023,30-08-2023,241,1,1
CUST01079,Vihaan,44,Other,Quarterly,15-06-2023,31-07-2023,243,10,1
CUST01080,Kavya,62,Male,Yearly,07-12-2024,01-01-2025,245,9,0
CUST01081,Vivaan,29,Male,Monthly,21-05-2024,04-06-2024,101,7,0
CUST01082,Sneha,44,Other,Monthly,05-01-2024,25-04-2024,44,5,0
CUST01083,Sai,62,Female,Quarterly,10-06-2024,28-08-2024,225,1,1
CUST01084,Aanya,43,Other,Yearly,19-08-2023,10-08-2024,102,5,1
CUST01085,Krishna,47,Female,Quarterly,04-07-2023,04-02-2024,37,3,0
CUST01086,Riya,47,Female,Yearly,20-12-2023,19-02-2024,63,8,1
CUST01087,Aanya,43,Other,Yearly,17-02-2022,14-10-2024,267,7,0
CUST01088,Riya,42,Other,Monthly,13-04-2023,04-12-2023,239,1,0
CUST01089,Reyansh,34,Other,Monthly,22-10-2024,01-12-2024,179,8,1
CUST01090,Priya,51,Male,Yearly,05-12-2023,23-07-2024,181,6,0
CUST01091,Aditya,52,Other,Monthly,20-08-2022,01-01-2024,256,4,1
CUST01092,Ishaan,21,Male,Quarterly,17-03-2022,12-12-2022,17,6,1
CUST01093,Aditya,29,Female,Monthly,20-09-2022,06-10-2022,2,3,1
CUST01094,Pooja,40,Other,Monthly,25-10-2022,26-07-2024,131,1,0
CUST01095,Aanya,48,Female,Monthly,09-12-2024,16-12-2024,216,9,1
CUST01096,Pooja,42,Female,Monthly,18-12-2022,03-03-2024,252,2,0
CUST01097,Krishna,40,Female,Yearly,27-06-2024,23-10-2024,130,7,1
CUST01098,Priya,24,Female,Quarterly,16-10-2024,13-12-2024,113,10,1
CUST01099,Kavya,31,Other,Quarterly,02-05-2024,21-11-2024,224,7,0
CUST01100,Sai,31,Female,Monthly,27-11-2022,02-10-2024,247,3,1
CUST01101,Ananya,64,Male,Yearly,02-03-2024,16-03-2024,23,4,1
CUST01102,Priya,45,Other,Quarterly,06-08-2022,23-12-2022,62,7,0
CUST01103,Pooja,24,Female,Monthly,13-06-2023,04-02-2024,237,9,0
CUST01104,Neha,41,Female,Quarterly,19-02-2024,14-04-2024,35,8,1
CUST01105,Ira,31,Male,Monthly,01-04-2024,01-05-2024,93,3,0
CUST01106,Priya,54,Other,Yearly,17-06-2022,07-11-2024,292,6,1
CUST01107,Aditya,28,Female,Yearly,02-10-2023,13-06-2024,69,4,0
CUST01108,Reyansh,37,Female,Monthly,08-06-2023,11-09-2023,236,10,0
CUST01109,Aditya,51,Other,Yearly,25-12-2023,02-02-2024,58,8,1
CUST01110,Rohan,28,Other,Yearly,08-12-2023,07-06-2024,25,6,1
CUST01111,Vihaan,59,Male,Monthly,10-06-2024,05-11-2024,134,9,1
CUST01112,Sai,53,Other,Quarterly,12-10-2023,31-12-2023,244,8,0
CUST01113,Diya,64,Male,Yearly,27-01-2024,08-09-2024,244,3,1
CUST01114,Vivaan,40,Female,Monthly,09-01-2022,02-12-2023,260,2,0
CUST01115,Arjun,48,Male,Quarterly,11-11-2022,28-03-2024,7,6,0
CUST01116,Pooja,48,Male,Quarterly,26-03-2023,29-03-2024,4,1,0
CUST01117,Vivaan,25,Male,Yearly,20-12-2022,19-08-2024,189,5,0
CUST01118,Vihaan,36,Male,Quarterly,31-07-2022,07-11-2023,50,1,0
CUST01119,Krishna,65,Female,Yearly,01-11-2022,29-08-2024,146,1,1
CUST01120,Ishaan,61,Other,Yearly,16-08-2023,07-10-2024,267,4,1
CUST01121,Sai,60,Male,Monthly,17-08-2022,08-01-2024,126,3,0
CUST01122,Diya,44,Other,Quarterly,14-03-2022,14-11-2022,245,7,1
CUST01123,Ishaan,27,Female,Yearly,19-11-2023,02-02-2024,34,1,0
CUST01124,Diya,56,Female,Monthly,30-11-2024,04-12-2024,80,2,0
CUST01125,Ira,34,Other,Monthly,19-02-2022,26-09-2022,74,7,1
CUST01126,Ananya,64,Female,Monthly,25-07-2022,04-10-2023,149,1,0
CUST01127,Ishaan,46,Female,Monthly,31-08-2024,04-11-2024,207,10,1
CUST01128,Neha,46,Other,Yearly,06-08-2024,01-12-2024,93,9,0
CUST01129,Ishaan,50,Male,Monthly,29-07-2022,03-06-2024,138,1,1
CUST01130,Pooja,20,Female,Monthly,09-08-2024,28-09-2024,7,1,1
CUST01131,Arjun,48,Female,Monthly,07-07-2024,05-11-2024,55,7,1
CUST01132,Aditya,29,Female,Quarterly,02-05-2023,21-01-2024,224,6,1
CUST01133,Neha,38,Female,Yearly,17-09-2022,08-10-2024,168,4,1
CUST01134,Diya,60,Other,Quarterly,10-02-2024,10-04-2024,31,6,0
CUST01135,Aarav,36,Other,Monthly,22-04-2022,30-10-2024,193,9,0
CUST01136,Diya,62,Male,Monthly,05-11-2022,20-05-2024,78,7,1
CUST01137,Aditya,35,Other,Monthly,24-05-2022,08-09-2023,54,3,1
CUST01138,Aarav,42,Male,Monthly,17-12-2023,31-05-2024,251,7,0
CUST01139,Diya,34,Other,Monthly,11-05-2022,11-12-2022,127,7,0
CUST01140,Ishaan,49,Other,Quarterly,18-10-2022,26-04-2023,264,4,1
CUST01141,Arjun,58,Male,Monthly,16-04-2022,31-07-2024,108,5,0
CUST01142,Ananya,40,Female,Yearly,04-02-2023,09-08-2023,43,6,0
CUST01143,Aditya,58,Male,Quarterly,13-05-2023,27-01-2024,130,6,1
CUST01144,Priya,42,Female,Monthly,23-05-2024,04-11-2024,154,8,0
CUST01145,Vivaan,63,Female,Quarterly,18-06-2022,27-03-2023,193,2,0
CUST01146,Neha,25,Female,Monthly,20-06-2024,13-10-2024,292,10,0
CUST01147,Sneha,35,Other,Quarterly,25-05-2024,28-08-2024,5,6,1
CUST01148,Aarav,24,Other,Yearly,27-04-2024,09-08-2024,143,1,1
CUST01149,Neha,65,Female,Yearly,14-08-2024,27-11-2024,65,5,0
CUST01150,Rohan,62,Other,Monthly,15-01-2022,21-10-2024,19,10,1
CUST01151,Aanya,46,Male,Yearly,01-11-2023,24-03-2024,184,9,0
CUST01152,Riya,62,Other,Monthly,26-01-2024,09-12-2024,148,3,0
CUST01153,Ananya,49,Female,Yearly,06-06-2022,15-09-2022,165,6,1
CUST01154,Neha,36,Male,Monthly,19-06-2022,05-02-2024,285,7,1
CUST01155,Pooja,29,Other,Quarterly,29-02-2024,11-12-2024,193,3,0
CUST01156,Krishna,46,Male,Yearly,21-01-2024,06-06-2024,6,2,0
CUST01157,Krishna,39,Female,Monthly,02-04-2024,17-08-2024,266,5,1
CUST01158,Sai,24,Female,Quarterly,15-08-2024,03-12-2024,259,1,0
CUST01159,Kavya,54,Female,Quarterly,22-07-2024,09-11-2024,44,7,0
CUST01160,Riya,53,Other,Yearly,21-06-2024,14-07-2024,157,5,1
CUST01161,Ira,45,Other,Quarterly,28-08-2023,30-09-2024,91,2,1
CUST01162,Neha,44,Other,Yearly,25-05-2024,22-12-2024,265,9,1
CUST01163,Diya,62,Other,Yearly,17-12-2023,26-02-2024,210,10,0
CUST01164,Diya,43,Other,Monthly,01-06-2024,03-12-2024,270,8,0
CUST01165,Sneha,42,Male,Yearly,28-08-2023,06-12-2024,113,4,0
CUST01166,Ira,65,Male,Yearly,29-10-2024,14-11-2024,295,3,1
CUST01167,Neha,42,Male,Quarterly,02-07-2023,28-12-2023,74,7,1
CUST01168,Vivaan,53,Male,Yearly,21-08-2024,08-11-2024,292,3,1
CUST01169,Sai,38,Female,Monthly,10-02-2024,04-11-2024,99,9,0
CUST01170,Aarav,37,Female,Yearly,29-09-2022,29-11-2024,86,6,1
CUST01171,Priya,23,Female,Quarterly,19-09-2023,17-04-2024,106,8,0
CUST01172,Rohan,27,Other,Quarterly,23-06-2023,05-11-2024,198,5,0
CUST01173,Aditya,64,Female,Yearly,03-07-2024,10-09-2024,131,6,0
CUST01174,Aditya,65,Other,Quarterly,20-09-2022,23-03-2024,238,3,0
CUST01175,Pooja,39,Male,Yearly,15-08-2023,28-03-2024,8,5,0
CUST01176,Reyansh,64,Male,Monthly,15-11-2022,15-02-2023,88,9,0
CUST01177,Vihaan,35,Other,Yearly,22-09-2022,18-12-2023,170,6,0
CUST01178,Neha,38,Other,Quarterly,04-01-2024,20-04-2024,40,3,0
CUST01179,Krishna,60,Male,Quarterly,19-09-2022,04-12-2023,40,8,1
CUST01180,Aanya,39,Other,Quarterly,09-05-2022,02-01-2023,113,10,0
CUST01181,Ishaan,59,Female,Yearly,18-03-2024,11-12-2024,283,10,0
CUST01182,Aanya,47,Other,Yearly,23-11-2024,29-12-2024,295,4,0
CUST01183,Reyansh,56,Other,Yearly,06-07-2024,04-10-2024,85,8,0
CUST01184,Rohan,50,Male,Quarterly,07-03-2024,04-11-2024,282,10,1
CUST01185,Diya,46,Other,Yearly,04-06-2023,11-11-2023,233,2,1
CUST01186,Ananya,45,Male,Quarterly,01-08-2024,02-08-2024,267,9,1
CUST01187,Aanya,29,Male,Quarterly,31-01-2022,19-12-2022,232,9,1
CUST01188,Vihaan,22,Other,Quarterly,08-03-2023,03-08-2024,68,3,1
CUST01189,Ira,59,Female,Quarterly,13-08-2023,07-10-2024,26,5,0
CUST01190,Pooja,33,Other,Monthly,13-04-2024,06-06-2024,98,7,1
CUST01191,Pooja,23,Female,Yearly,09-02-2024,27-05-2024,113,4,0
CUST01192,Aditya,53,Other,Quarterly,28-02-2023,02-03-2023,158,1,1
CUST01193,Ira,33,Female,Monthly,20-12-2023,22-02-2024,40,5,0
CUST01194,Aanya,63,Other,Yearly,18-12-2022,15-01-2024,224,6,1
CUST01195,Ira,20,Other,Yearly,22-11-2024,01-12-2024,117,1,1
CUST01196,Diya,23,Male,Yearly,05-09-2023,30-12-2024,33,4,1
CUST01197,Kavya,20,Female,Monthly,03-11-2022,14-03-2024,59,6,1
CUST01198,Riya,49,Female,Quarterly,02-10-2024,25-12-2024,199,5,0
CUST01199,Ira,29,Female,Monthly,21-10-2024,05-12-2024,27,5,1
CUST01200,Arjun,57,Other,Yearly,19-02-2023,08-11-2023,186,10,0
CUST01201,Ira,29,Female,Yearly,27-07-2022,04-10-2024,128,6,0
CUST01202,Arjun,27,Female,Yearly,10-08-2022,04-05-2023,185,6,1
CUST01203,Arjun,19,Other,Quarterly,15-01-2023,04-05-2024,165,9,0
CUST01204,Reyansh,49,Female,Quarterly,11-05-2022,23-11-2023,223,4,0
CUST01205,Rohan,58,Female,Quarterly,27-06-2022,11-07-2023,69,8,1
CUST01206,Pooja,28,Female,Yearly,25-08-2024,28-08-2024,2,1,1
CUST01207,Kavya,33,Other,Monthly,23-07-2022,02-04-2024,16,8,0
CUST01208,Reyansh,34,Female,Quarterly,20-11-2023,24-12-2024,105,9,1
CUST01209,Priya,65,Other,Yearly,03-11-2023,04-08-2024,219,3,0
CUST01210,Ishaan,64,Other,Yearly,28-08-2024,03-12-2024,186,8,1
CUST01211,Kavya,53,Female,Quarterly,21-12-2023,22-06-2024,288,8,1
CUST01212,Kavya,35,Other,Quarterly,29-05-2024,12-09-2024,281,7,1
CUST01213,Riya,43,Female,Monthly,12-03-2022,05-01-2023,23,7,0
CUST01214,Ishaan,48,Female,Yearly,15-05-2024,14-11-2024,125,7,0
CUST01215,Krishna,29,Female,Yearly,13-12-2023,11-09-2024,258,1,1
CUST01216,Sneha,58,Female,Yearly,13-12-2024,20-12-2024,163,7,0
CUST01217,Neha,23,Other,Monthly,24-05-2023,29-08-2023,198,1,1
CUST01218,Reyansh,18,Other,Monthly,23-04-2024,22-06-2024,240,1,1
CUST01219,Aanya,36,Male,Quarterly,02-04-2023,25-08-2024,7,8,0
CUST01220,Vivaan,48,Male,Quarterly,20-03-2022,13-08-2024,248,6,0
CUST01221,Priya,49,Male,Quarterly,13-03-2023,05-04-2023,68,5,1
CUST01222,Aditya,22,Female,Quarterly,31-05-2024,15-12-2024,249,5,0
CUST01223,Riya,28,Female,Monthly,15-03-2024,16-03-2024,190,4,0
CUST01224,Neha,58,Female,Yearly,22-09-2024,27-11-2024,86,2,0
CUST01225,Vihaan,54,Male,Yearly,13-08-2022,19-08-2023,110,5,1
CUST01226,Rohan,41,Female,Yearly,14-10-2022,10-10-2024,83,3,1
CUST01227,Diya,35,Male,Quarterly,05-02-2024,02-05-2024,8,3,1
CUST01228,Ananya,51,Male,Quarterly,28-10-2022,18-05-2024,65,9,1
CUST01229,Sneha,32,Male,Yearly,19-05-2024,30-05-2024,57,6,0
CUST01230,Priya,31,Other,Monthly,23-09-2023,07-04-2024,112,7,1
CUST01231,Vihaan,18,Female,Monthly,26-11-2024,13-12-2024,17,9,1
CUST01232,Priya,33,Male,Monthly,05-07-2022,30-07-2024,258,8,1
CUST01233,Krishna,28,Other,Monthly,05-02-2022,10-09-2022,121,7,1
CUST01234,Vivaan,48,Male,Quarterly,01-02-2024,08-09-2024,25,7,1
CUST01235,Ananya,29,Female,Quarterly,25-10-2022,16-05-2023,241,6,1
CUST01236,Arjun,58,Other,Yearly,02-07-2024,11-07-2024,273,5,1
CUST01237,Sneha,37,Male,Quarterly,13-12-2023,23-10-2024,200,10,0
CUST01238,Riya,47,Other,Quarterly,11-06-2022,07-09-2024,299,4,1
CUST01239,Krishna,23,Other,Quarterly,18-09-2023,24-07-2024,159,7,1
CUST01240,Krishna,62,Female,Yearly,04-07-2024,08-09-2024,263,6,1
CUST01241,Aditya,28,Male,Quarterly,27-01-2022,23-09-2024,181,6,1
CUST01242,Vivaan,23,Other,Quarterly,06-07-2022,28-01-2024,242,4,1
CUST01243,Rohan,49,Male,Quarterly,27-01-2024,16-06-2024,172,2,1
CUST01244,Aarav,33,Male,Yearly,12-11-2022,19-02-2024,208,6,1
CUST01245,Diya,57,Male,Monthly,29-01-2023,25-10-2023,61,5,0
CUST01246,Sai,42,Male,Yearly,04-11-2023,10-05-2024,35,5,1
CUST01247,Ira,22,Female,Yearly,03-12-2024,10-12-2024,172,3,1
CUST01248,Ishaan,48,Other,Quarterly,07-03-2023,15-07-2024,239,2,1
CUST01249,Vivaan,28,Other,Yearly,20-05-2023,11-12-2024,95,6,1
CUST01250,Neha,62,Male,Yearly,02-01-2024,28-01-2024,47,9,0
CUST01251,Rohan,36,Male,Quarterly,15-12-2024,18-12-2024,155,1,1
CUST01252,Vihaan,34,Male,Yearly,03-12-2022,06-03-2024,273,7,1
CUST01253,Vivaan,57,Other,Quarterly,03-12-2023,06-03-2024,295,9,0
CUST01254,Priya,48,Male,Quarterly,12-11-2022,25-02-2023,202,8,1
CUST01255,Krishna,28,Male,Yearly,17-11-2023,12-03-2024,80,6,1
CUST01256,Sai,20,Other,Quarterly,23-08-2024,03-12-2024,195,5,0
CUST01257,Ishaan,39,Male,Yearly,12-05-2023,04-02-2024,137,4,0
CUST01258,Neha,19,Female,Yearly,11-04-2024,25-05-2024,298,4,1
CUST01259,Diya,48,Other,Yearly,03-10-2023,04-03-2024,268,9,1
CUST01260,Pooja,27,Female,Yearly,30-08-2023,05-07-2024,238,3,1
CUST01261,Sneha,26,Female,Yearly,21-02-2022,15-04-2022,132,3,1
CUST01262,Ira,52,Female,Yearly,30-11-2022,28-11-2024,233,5,1
CUST01263,Krishna,52,Other,Monthly,25-01-2023,03-06-2023,264,4,1
CUST01264,Aarav,58,Other,Monthly,20-12-2022,07-04-2024,80,1,0
CUST01265,Riya,64,Other,Monthly,01-11-2024,18-12-2024,153,2,0
CUST01266,Diya,27,Male,Monthly,13-08-2023,11-02-2024,72,1,1
CUST01267,Ishaan,60,Female,Quarterly,11-03-2022,20-12-2022,78,6,0
CUST01268,Krishna,53,Female,Yearly,31-12-2022,25-04-2024,127,8,1
CUST01269,Pooja,20,Male,Yearly,12-08-2022,02-06-2023,147,7,1
CUST01270,Arjun,46,Other,Quarterly,28-01-2022,01-06-2022,106,1,0
CUST01271,Vivaan,40,Other,Quarterly,17-10-2023,13-04-2024,100,6,0
CUST01272,Aanya,43,Male,Quarterly,27-09-2022,07-08-2024,294,8,1
CUST01273,Kavya,53,Other,Yearly,10-08-2023,07-09-2024,213,10,1
CUST01274,Vihaan,40,Male,Yearly,02-08-2023,04-12-2023,214,4,0
CUST01275,Sai,26,Other,Yearly,28-04-2024,17-07-2024,103,5,1
CUST01276,Arjun,23,Other,Quarterly,23-10-2024,10-12-2024,298,9,0
CUST01277,Vihaan,53,Female,Quarterly,19-03-2023,17-04-2024,44,4,0
CUST01278,Aditya,32,Male,Yearly,16-02-2023,16-05-2023,19,10,0
CUST01279,Riya,63,Female,Quarterly,22-03-2022,12-07-2023,149,3,0
CUST01280,Ishaan,30,Male,Quarterly,10-09-2024,04-12-2024,96,2,0
CUST01281,Diya,20,Female,Quarterly,12-02-2022,05-06-2023,220,7,1
CUST01282,Sai,52,Male,Monthly,17-09-2024,13-11-2024,207,3,0
CUST01283,Pooja,26,Male,Yearly,16-08-2024,07-12-2024,174,4,0
CUST01284,Krishna,39,Female,Yearly,25-04-2024,02-05-2024,17,7,0
CUST01285,Neha,45,Other,Quarterly,25-03-2022,01-01-2024,269,8,0
CUST01286,Arjun,24,Male,Monthly,09-07-2024,24-08-2024,74,10,0
CUST01287,Aanya,33,Female,Monthly,05-02-2023,31-10-2023,187,9,0
CUST01288,Riya,41,Other,Yearly,06-06-2023,27-02-2024,154,7,1
CUST01289,Sneha,50,Male,Quarterly,19-07-2023,15-06-2024,125,10,0
CUST01290,Aarav,51,Male,Monthly,02-12-2024,11-12-2024,249,3,0
CUST01291,Kavya,31,Male,Quarterly,03-03-2023,05-03-2024,148,6,0
CUST01292,Priya,34,Other,Quarterly,22-08-2024,13-09-2024,175,2,0
CUST01293,Aanya,27,Female,Quarterly,23-04-2023,22-10-2023,140,10,1
CUST01294,Neha,53,Other,Monthly,07-10-2022,23-11-2023,266,3,1
CUST01295,Arjun,63,Female,Monthly,06-01-2024,15-02-2024,82,1,0
CUST01296,Diya,58,Male,Quarterly,21-03-2024,01-11-2024,211,1,0
CUST01297,Priya,60,Male,Yearly,03-07-2024,28-12-2024,28,6,1
CUST01298,Sneha,62,Female,Quarterly,16-08-2024,12-12-2024,100,3,0
CUST01299,Aditya,30,Female,Monthly,20-02-2023,15-07-2024,248,1,1
CUST01300,Arjun,60,Male,Quarterly,17-12-2022,11-08-2023,91,10,0
CUST01301,Krishna,48,Male,Quarterly,09-10-2022,18-09-2024,126,7,0
CUST01302,Vihaan,24,Male,Monthly,10-11-2022,03-05-2024,115,10,1
CUST01303,Ananya,63,Female,Monthly,23-04-2024,02-09-2024,76,5,1
CUST01304,Neha,23,Other,Monthly,24-09-2022,19-11-2023,26,9,0
CUST01305,Rohan,55,Female,Yearly,24-07-2022,25-12-2022,288,5,1
CUST01306,Aditya,52,Male,Monthly,24-08-2024,24-10-2024,6,5,1
CUST01307,Priya,60,Male,Monthly,06-12-2023,24-09-2024,90,10,0
CUST01308,Vihaan,24,Female,Monthly,21-07-2022,25-12-2023,264,10,1
CUST01309,Kavya,43,Male,Yearly,26-08-2024,24-11-2024,27,5,1
CUST01310,Sai,19,Female,Quarterly,10-11-2023,17-06-2024,46,8,1
CUST01311,Kavya,38,Female,Yearly,20-08-2022,14-12-2022,26,2,0
CUST01312,Riya,30,Other,Monthly,17-12-2024,25-12-2024,45,1,1
CUST01313,Riya,39,Other,Monthly,13-03-2022,16-05-2024,246,8,1
CUST01314,Kavya,42,Male,Quarterly,11-06-2022,06-05-2023,67,9,0
CUST01315,Aditya,35,Other,Quarterly,25-08-2023,18-10-2024,265,10,1
CUST01316,Vihaan,64,Male,Yearly,10-04-2024,29-09-2024,53,3,1
CUST01317,Kavya,45,Female,Quarterly,03-10-2024,24-12-2024,148,3,0
CUST01318,Ira,21,Other,Yearly,22-04-2024,24-06-2024,271,4,0
CUST01319,Krishna,63,Male,Quarterly,23-03-2024,05-10-2024,26,6,0
CUST01320,Priya,53,Other,Yearly,23-04-2023,04-11-2023,243,9,1
CUST01321,Kavya,63,Other,Yearly,09-08-2023,07-05-2024,133,5,1
CUST01322,Krishna,18,Male,Quarterly,15-04-2022,30-03-2024,141,1,1
CUST01323,Aditya,63,Other,Yearly,17-08-2023,01-08-2024,5,1,0
CUST01324,Aditya,30,Female,Monthly,24-02-2023,20-04-2024,11,2,1
CUST01325,Ananya,58,Female,Yearly,05-11-2022,12-06-2023,68,9,0
CUST01326,Priya,63,Male,Quarterly,03-04-2023,11-12-2023,286,4,1
CUST01327,Reyansh,44,Other,Quarterly,29-07-2024,11-10-2024,212,7,1
CUST01328,Rohan,44,Male,Monthly,18-03-2024,17-12-2024,107,8,1
CUST01329,Ira,60,Other,Quarterly,19-01-2023,09-03-2023,14,2,0
CUST01330,Neha,57,Other,Monthly,21-11-2024,26-11-2024,167,1,0
CUST01331,Aditya,53,Female,Yearly,22-10-2023,15-07-2024,10,8,0
CUST01332,Pooja,55,Female,Quarterly,09-12-2022,19-03-2023,220,6,0
CUST01333,Diya,25,Other,Yearly,13-10-2024,06-11-2024,2,10,1
CUST01334,Krishna,60,Female,Yearly,15-09-2022,26-09-2024,64,8,0
CUST01335,Neha,54,Female,Yearly,31-12-2024,01-01-2025,267,3,1
CUST01336,Neha,41,Female,Yearly,18-05-2024,12-11-2024,45,2,0
CUST01337,Arjun,31,Female,Yearly,08-06-2024,11-07-2024,232,3,0
CUST01338,Sneha,36,Male,Quarterly,15-03-2022,11-10-2022,56,2,0
CUST01339,Vivaan,46,Other,Yearly,28-02-2023,26-08-2023,299,2,1
CUST01340,Kavya,64,Other,Quarterly,13-09-2023,04-09-2024,151,9,0
CUST01341,Diya,22,Other,Yearly,20-10-2024,18-12-2024,218,8,1
CUST01342,Arjun,38,Other,Yearly,15-09-2024,21-12-2024,58,4,0
CUST01343,Neha,59,Other,Yearly,16-09-2022,17-03-2023,272,2,1
CUST01344,Ira,50,Male,Monthly,30-03-2022,02-06-2022,144,8,1
CUST01345,Arjun,53,Male,Yearly,18-02-2024,23-07-2024,282,4,0
CUST01346,Krishna,61,Female,Quarterly,29-07-2024,13-10-2024,188,5,1
CUST01347,Ishaan,58,Other,Quarterly,01-03-2022,29-09-2024,169,3,1
CUST01348,Reyansh,31,Other,Monthly,17-03-2023,28-08-2024,85,7,1
CUST01349,Krishna,41,Female,Quarterly,07-06-2022,05-04-2023,212,1,0
CUST01350,Vivaan,54,Male,Quarterly,17-07-2022,29-01-2024,158,9,1
CUST01351,Ananya,33,Female,Yearly,31-07-2022,16-11-2022,272,9,1
CUST01352,Priya,28,Male,Quarterly,08-03-2024,19-07-2024,249,6,0
CUST01353,Rohan,62,Other,Yearly,03-03-2023,07-11-2024,195,7,0
CUST01354,Kavya,25,Female,Monthly,27-07-2023,08-02-2024,225,2,1
CUST01355,Ishaan,33,Male,Yearly,04-03-2023,19-08-2024,96,6,1
CUST01356,Neha,35,Female,Quarterly,06-03-2022,23-09-2023,100,10,0
CUST01357,Sai,19,Female,Monthly,12-05-2024,29-05-2024,238,7,1
CUST01358,Sai,52,Male,Quarterly,09-12-2023,30-04-2024,242,5,0
CUST01359,Aditya,24,Other,Monthly,17-10-2024,17-11-2024,54,5,1
CUST01360,Diya,24,Other,Monthly,10-08-2022,12-05-2024,180,1,1
CUST01361,Sai,50,Other,Yearly,30-01-2023,31-08-2024,5,6,1
CUST01362,Aditya,18,Male,Quarterly,13-10-2023,10-10-2024,294,1,1
CUST01363,Kavya,32,Female,Yearly,12-08-2023,18-03-2024,247,9,1
CUST01364,Arjun,27,Female,Yearly,06-07-2022,03-02-2024,23,5,1
CUST01365,Priya,46,Other,Quarterly,08-10-2022,28-09-2023,215,3,1
CUST01366,Ira,50,Male,Yearly,20-10-2022,04-05-2024,206,5,1
CUST01367,Rohan,37,Other,Quarterly,21-07-2022,07-02-2024,252,6,0
CUST01368,Aarav,39,Other,Quarterly,21-10-2023,11-05-2024,54,9,1
CUST01369,Neha,64,Other,Yearly,01-10-2024,24-10-2024,262,7,0
CUST01370,Riya,37,Female,Quarterly,26-06-2023,16-06-2024,218,4,0
CUST01371,Riya,54,Other,Monthly,17-06-2023,01-08-2023,128,6,0
CUST01372,Krishna,51,Male,Yearly,18-05-2022,03-12-2024,257,9,0
CUST01373,Neha,53,Male,Yearly,19-04-2023,07-10-2024,52,4,1
CUST01374,Arjun,57,Male,Monthly,09-02-2022,17-09-2024,13,2,1
CUST01375,Diya,54,Other,Monthly,03-12-2024,07-12-2024,247,1,0
CUST01376,Rohan,53,Other,Yearly,29-12-2022,24-05-2024,90,6,1
CUST01377,Diya,63,Other,Quarterly,19-09-2022,22-07-2024,18,9,0
CUST01378,Neha,40,Male,Quarterly,02-09-2023,25-09-2023,145,7,1
CUST01379,Arjun,25,Male,Quarterly,25-09-2023,19-08-2024,147,9,1
CUST01380,Sai,19,Female,Monthly,28-12-2024,29-12-2024,182,6,1
CUST01381,Priya,62,Other,Quarterly,22-05-2024,06-08-2024,265,5,0
CUST01382,Neha,62,Other,Monthly,02-09-2022,03-04-2024,275,2,0
CUST01383,Sai,19,Female,Quarterly,02-05-2024,22-11-2024,86,8,1
CUST01384,Krishna,18,Male,Monthly,15-04-2022,16-02-2023,145,5,0
CUST01385,Riya,58,Other,Quarterly,06-08-2022,29-09-2024,178,10,0
CUST01386,Ishaan,30,Other,Yearly,31-10-2023,01-10-2024,78,1,1
CUST01387,Aditya,19,Male,Quarterly,30-05-2024,07-06-2024,235,4,1
CUST01388,Neha,20,Female,Monthly,10-01-2023,17-02-2023,177,3,1
CUST01389,Arjun,48,Male,Monthly,31-08-2022,15-07-2024,215,5,1
CUST01390,Diya,61,Female,Monthly,15-03-2022,22-02-2023,123,8,0
CUST01391,Sai,59,Other,Quarterly,29-01-2023,11-05-2023,53,8,1
CUST01392,Riya,65,Female,Yearly,24-07-2024,19-10-2024,27,10,0
CUST01393,Ira,30,Male,Monthly,29-08-2023,24-04-2024,240,3,1
CUST01394,Ananya,25,Other,Quarterly,18-05-2024,08-10-2024,292,1,0
CUST01395,Diya,21,Male,Monthly,25-11-2024,20-12-2024,170,9,1
CUST01396,Priya,45,Other,Quarterly,15-09-2022,23-06-2024,36,2,0
CUST01397,Sai,18,Female,Yearly,25-06-2022,29-02-2024,157,6,0
CUST01398,Aditya,56,Other,Quarterly,30-04-2022,09-12-2022,195,10,1
CUST01399,Sai,34,Female,Monthly,22-04-2024,06-07-2024,7,9,1
CUST01400,Neha,43,Other,Yearly,06-01-2024,08-12-2024,51,6,1
CUST01401,Sneha,39,Male,Yearly,04-01-2022,28-07-2023,81,5,1
